age,job,marital,education,default,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,outcome,day_of_week,log_duration
1,unemployed,single,tertiary,False,302,False,False,cellular,2,3,0,0,unknown,True,6,6.269096283706261
2,admin.,married,secondary,False,47,True,False,cellular,5,5,0,0,unknown,True,4,5.662960480135946
4,blue-collar,married,secondary,False,1946,False,False,cellular,7,1,0,0,unknown,True,0,6.186208623900494
2,technician,married,secondary,False,2266,False,False,cellular,10,1,147,5,failure,True,1,6.102558594613569
2,technician,single,tertiary,False,992,True,False,cellular,2,2,0,0,unknown,True,0,4.2626798770413155
2,management,single,tertiary,False,3544,True,False,cellular,6,1,0,0,unknown,True,4,5.940171252720432
1,blue-collar,single,secondary,False,76,True,False,unknown,6,4,0,0,unknown,True,0,7.039660349862076
2,management,single,unknown,False,6013,True,False,cellular,5,1,0,0,unknown,True,4,6.416732282512326
1,housemaid,single,tertiary,False,19,False,False,cellular,4,1,0,0,unknown,True,1,5.003946305945459
1,blue-collar,single,primary,False,232,True,False,cellular,10,2,0,0,unknown,True,4,6.55250788703459
0,unemployed,single,tertiary,False,993,False,False,cellular,7,3,93,1,other,True,5,4.74493212836325
1,blue-collar,single,secondary,False,535,False,False,cellular,5,1,87,3,success,True,6,5.0689042022202315
2,technician,married,tertiary,False,127,False,False,cellular,6,1,0,0,unknown,True,6,4.762173934797756
5,housemaid,married,tertiary,False,1528,False,False,cellular,10,2,184,1,success,True,0,4.897839799950911
2,blue-collar,married,secondary,False,324,True,True,cellular,7,1,0,0,unknown,True,0,6.721425700790643
3,services,divorced,tertiary,False,1639,False,False,cellular,1,1,0,0,unknown,True,4,5.855071922202427
1,admin.,married,secondary,False,0,True,False,cellular,4,2,0,0,unknown,True,0,5.176149732573829
1,admin.,married,secondary,False,-370,True,False,cellular,5,1,345,1,failure,True,0,5.564520407322694
1,technician,single,tertiary,False,11862,False,False,cellular,11,2,97,7,success,True,6,5.652489180268651
2,management,married,tertiary,False,323,False,False,cellular,1,2,0,0,unknown,True,3,5.564520407322694
3,housemaid,married,secondary,False,3940,True,False,cellular,8,3,97,2,failure,True,6,5.420534999272286
5,management,divorced,tertiary,False,8897,True,False,cellular,8,2,0,0,unknown,True,6,6.762729506931879
1,technician,single,secondary,False,2002,False,False,cellular,1,1,0,0,unknown,True,0,4.983606621708336
3,blue-collar,married,secondary,False,668,True,False,unknown,5,2,0,0,unknown,True,1,7.141245122350491
5,services,married,primary,False,2946,True,False,cellular,5,1,0,0,unknown,True,0,6.1463292576688975
3,services,married,tertiary,False,4216,False,False,cellular,12,2,195,2,success,True,0,5.0106352940962555
4,services,married,primary,False,0,True,False,cellular,5,2,166,3,failure,True,6,6.09807428216624
2,technician,married,tertiary,False,23076,False,False,cellular,5,2,35,6,other,True,5,5.493061443340548
1,unemployed,married,primary,False,7459,True,False,cellular,2,5,269,2,failure,True,4,6.8885724595653635
1,blue-collar,married,primary,False,5,True,False,cellular,4,2,0,0,unknown,True,1,6.914730892718563
0,student,single,secondary,False,4147,False,False,cellular,8,3,0,0,unknown,True,1,5.351858133476067
1,services,single,tertiary,False,0,False,True,telephone,7,4,0,0,unknown,True,6,5.564520407322694
1,admin.,single,secondary,False,131,True,False,cellular,6,1,183,2,success,True,4,6.257667587882639
1,management,married,secondary,False,231,False,False,cellular,5,1,14,1,failure,True,0,6.980075940561763
1,management,single,tertiary,False,720,False,False,cellular,1,4,210,4,other,True,0,7.142827401161621
0,technician,single,secondary,False,598,False,False,cellular,11,1,195,1,failure,True,6,6.0063531596017325
2,technician,married,secondary,False,1819,False,False,cellular,9,1,371,3,failure,True,5,5.983936280687191
6,management,married,secondary,False,587,False,False,cellular,5,2,392,2,success,True,5,6.124683390894205
5,retired,married,secondary,False,1495,False,False,cellular,10,1,57,2,success,True,5,6.79794041297493
1,self-employed,single,tertiary,False,442,False,False,cellular,6,3,95,3,other,True,1,6.161207321695077
1,management,married,tertiary,False,271,True,False,cellular,11,2,91,2,success,True,1,5.204006687076795
7,retired,married,primary,False,29340,False,False,cellular,3,1,91,2,other,True,3,5.54907608489522
4,management,married,tertiary,False,1014,False,True,cellular,4,1,162,2,failure,True,0,5.480638923341991
4,management,married,tertiary,False,2366,False,False,cellular,1,2,149,1,other,True,6,6.704414354964107
1,housemaid,single,primary,False,26965,False,False,cellular,4,2,0,0,unknown,True,5,6.483107351457199
3,management,single,tertiary,False,1411,False,False,cellular,9,2,102,3,failure,True,4,6.684611727667927
1,management,single,tertiary,False,617,False,False,cellular,2,2,0,0,unknown,True,1,5.2574953720277815
2,technician,divorced,tertiary,False,4736,True,False,cellular,2,2,0,0,unknown,True,6,5.652489180268651
6,retired,married,unknown,False,2540,False,False,telephone,9,3,92,9,success,True,4,5.631211781821365
2,services,single,secondary,False,403,True,False,cellular,5,3,0,0,unknown,True,0,7.140453043101158
0,blue-collar,single,secondary,False,423,True,False,cellular,4,1,0,0,unknown,True,0,6.210600077024653
1,management,married,tertiary,False,131,False,False,cellular,2,2,0,0,unknown,True,6,5.805134968916488
1,admin.,single,tertiary,False,4041,False,False,cellular,4,2,0,0,unknown,True,0,6.9411900550683745
1,management,married,tertiary,False,273,True,False,unknown,5,1,0,0,unknown,True,2,6.688354713946762
3,blue-collar,married,primary,False,101,True,False,unknown,5,5,0,0,unknown,True,5,6.131226489483141
3,admin.,married,secondary,False,0,False,True,telephone,7,3,0,0,unknown,True,6,6.278521424165844
1,technician,single,secondary,False,2544,False,False,cellular,7,1,184,3,success,True,6,5.529429087511423
1,technician,married,tertiary,False,1699,False,False,cellular,11,2,94,1,success,True,1,5.181783550292085
2,blue-collar,married,secondary,False,2689,True,False,cellular,4,1,0,0,unknown,True,6,4.90527477843843
1,management,married,tertiary,False,3160,True,False,cellular,4,2,0,0,unknown,True,3,6.5337888379333435
4,housemaid,married,secondary,False,388,False,False,cellular,3,2,0,0,unknown,True,6,5.313205979041787
4,retired,married,secondary,False,393,False,True,cellular,7,1,221,2,failure,True,3,5.209486152841421
1,student,single,secondary,False,69,False,False,cellular,1,2,0,0,unknown,True,1,6.2766434893416445
2,technician,single,tertiary,False,2658,True,False,cellular,8,2,141,3,failure,True,6,6.643789733147672
1,services,single,secondary,True,-366,True,False,cellular,7,1,0,0,unknown,True,2,6.246106765481563
5,retired,married,secondary,False,466,True,False,cellular,10,1,0,0,unknown,True,3,6.26530121273771
1,student,single,tertiary,False,64,False,False,cellular,6,4,105,5,failure,True,5,6.393590753950631
1,blue-collar,married,secondary,False,580,True,True,cellular,4,2,0,0,unknown,True,1,7.1785454837637
1,management,single,secondary,False,3317,False,True,telephone,5,7,0,0,unknown,True,4,6.461468176353717
4,blue-collar,married,secondary,False,955,False,True,cellular,12,3,0,0,unknown,True,0,5.3981627015177525
2,housemaid,single,tertiary,False,7441,False,False,cellular,7,6,0,0,unknown,True,1,7.2868764117507
3,technician,married,tertiary,False,377,True,False,unknown,6,3,0,0,unknown,True,1,6.727431724850855
2,admin.,single,tertiary,False,994,False,False,cellular,5,1,90,6,success,True,6,5.351858133476067
1,blue-collar,married,secondary,False,1766,False,True,cellular,6,2,0,0,unknown,True,1,5.111987788356544
3,services,married,secondary,False,-236,True,False,cellular,7,7,0,0,unknown,True,5,6.61338421837956
3,services,married,secondary,False,774,False,False,cellular,1,1,0,0,unknown,True,6,6.904750769961838
3,admin.,married,secondary,False,659,True,False,telephone,7,11,0,0,unknown,True,6,7.027314514039777
2,technician,married,tertiary,False,149,False,False,cellular,8,2,0,0,unknown,True,2,6.6052979209482015
4,blue-collar,married,secondary,False,1405,False,True,cellular,7,2,0,0,unknown,True,1,6.6240652277998935
3,admin.,married,secondary,False,290,True,False,cellular,7,2,0,0,unknown,True,6,7.20934025660291
2,student,single,secondary,False,595,True,False,cellular,6,2,0,0,unknown,True,6,6.0063531596017325
1,student,single,secondary,False,4613,False,False,cellular,5,3,196,2,other,True,0,6.4967749901858625
3,technician,married,secondary,False,0,True,False,cellular,12,1,0,0,unknown,True,4,5.840641657373398
4,retired,divorced,secondary,False,2204,False,False,cellular,2,1,264,1,failure,True,3,5.564520407322694
3,unemployed,married,tertiary,False,576,False,False,cellular,6,2,96,1,success,True,6,6.102558594613569
2,management,single,tertiary,False,3840,True,False,cellular,9,2,409,2,success,True,0,5.44673737166631
3,technician,married,secondary,False,1358,False,False,cellular,3,3,0,0,unknown,True,5,5.0689042022202315
1,student,single,tertiary,False,5169,True,False,cellular,5,1,35,2,failure,True,4,5.983936280687191
1,blue-collar,married,secondary,False,0,True,False,unknown,8,1,782,1,other,True,4,4.574710978503383
1,management,single,tertiary,False,533,False,False,cellular,2,1,91,9,success,True,6,4.969813299576001
1,services,single,tertiary,False,1788,False,False,cellular,10,1,0,0,unknown,True,5,5.8664680569332965
3,self-employed,divorced,tertiary,False,1070,True,False,cellular,8,2,104,3,success,True,6,4.919980925828125
2,management,single,tertiary,False,80,False,False,cellular,9,2,94,1,other,True,1,6.073044534100405
2,technician,single,secondary,False,3254,True,False,unknown,10,1,0,0,unknown,True,5,5.332718793265369
1,admin.,single,secondary,False,1309,False,False,cellular,1,1,0,0,unknown,True,6,6.432940092739179
3,management,married,tertiary,False,0,False,True,cellular,2,4,182,1,success,True,0,5.318119993844216
1,management,single,unknown,False,1534,True,False,cellular,7,2,0,0,unknown,True,2,6.947937068614969
2,management,married,tertiary,False,535,False,False,cellular,4,2,0,0,unknown,True,4,5.0106352940962555
3,admin.,married,secondary,False,368,False,False,cellular,8,1,90,4,other,True,0,5.680172609017068
2,unemployed,single,tertiary,False,415,False,False,cellular,5,2,89,2,success,True,4,5.099866427824199
3,technician,married,secondary,False,3434,False,True,cellular,6,2,101,1,success,True,4,4.997212273764115
1,admin.,married,secondary,False,35,False,False,cellular,12,3,126,3,success,True,0,5.780743515792329
3,services,married,secondary,False,2948,False,False,cellular,11,1,0,0,unknown,True,2,6.794586580876499
4,housemaid,married,tertiary,False,2473,False,False,cellular,3,2,0,0,unknown,True,0,6.408528791059498
2,management,married,tertiary,False,1133,True,False,cellular,8,1,181,2,other,True,5,5.680172609017068
1,admin.,single,secondary,False,306,True,False,cellular,5,4,0,0,unknown,True,4,6.651571873589727
5,management,married,secondary,False,-382,False,False,cellular,7,12,0,0,unknown,True,1,6.467698726104354
2,admin.,divorced,secondary,False,1224,True,False,cellular,11,1,0,0,unknown,True,5,5.231108616854587
1,management,single,tertiary,False,5359,False,False,cellular,5,1,98,1,success,True,6,4.77912349311153
1,technician,married,tertiary,False,2166,False,False,cellular,7,6,182,2,success,True,4,6.3578422665081
2,management,married,tertiary,False,925,False,False,cellular,6,4,0,0,unknown,True,4,5.298317366548036
2,management,married,tertiary,False,495,False,False,cellular,8,3,97,2,success,True,6,5.056245805348308
2,admin.,married,secondary,False,2374,True,False,cellular,11,1,209,2,failure,True,4,5.081404364984463
1,student,single,secondary,False,1925,False,False,cellular,5,1,88,4,failure,True,4,5.529429087511423
0,services,single,secondary,False,279,True,False,cellular,5,1,370,1,failure,True,4,6.736966958001855
3,blue-collar,married,unknown,False,842,True,False,telephone,5,1,0,0,unknown,True,1,6.725033642166843
1,unemployed,single,tertiary,False,6748,False,False,cellular,8,2,0,0,unknown,True,1,7.364547014255642
0,management,married,tertiary,False,-242,True,True,cellular,5,4,332,4,other,True,4,6.396929655216146
3,blue-collar,married,primary,False,3917,False,False,cellular,3,1,0,0,unknown,True,4,5.0369526024136295
2,technician,single,secondary,False,1711,False,False,telephone,9,1,0,0,unknown,True,6,5.455321115357702
5,retired,married,secondary,False,298,False,False,cellular,11,2,0,0,unknown,True,5,6.5638555265321274
1,unknown,married,secondary,False,335,False,False,cellular,2,2,177,7,failure,True,6,6.792344427470809
4,management,married,unknown,False,2240,True,False,cellular,6,2,385,1,success,True,5,5.641907070938114
2,technician,married,secondary,False,1478,False,False,cellular,8,4,0,0,unknown,True,6,6.8308742346461795
1,entrepreneur,married,secondary,False,390,False,False,cellular,9,1,280,1,failure,True,3,6.0867747269123065
0,student,single,secondary,False,1234,False,False,cellular,7,1,156,2,success,True,5,5.749392985908253
1,management,single,tertiary,False,3704,False,False,cellular,8,4,0,0,unknown,True,6,5.472270673671475
4,blue-collar,married,unknown,False,890,False,False,cellular,8,2,0,0,unknown,True,2,7.192182058713246
3,management,married,tertiary,False,3663,False,False,cellular,3,3,0,0,unknown,True,4,5.8971538676367405
5,blue-collar,single,secondary,False,119,True,True,cellular,5,1,0,0,unknown,True,5,6.892641641172089
1,blue-collar,married,secondary,False,167,True,False,cellular,7,1,0,0,unknown,True,1,5.541263545158426
2,technician,single,secondary,False,1022,True,False,unknown,5,2,0,0,unknown,True,6,7.251344983372214
1,admin.,single,tertiary,False,305,False,False,cellular,2,2,0,0,unknown,True,6,5.424950017481403
2,blue-collar,divorced,unknown,False,172,False,False,cellular,6,1,0,0,unknown,True,4,5.176149732573829
2,management,married,tertiary,False,3047,False,False,cellular,4,1,160,5,other,True,0,5.75890177387728
4,management,married,tertiary,False,616,False,False,cellular,4,1,83,1,success,True,0,5.41610040220442
1,services,single,secondary,False,453,False,False,cellular,4,2,0,0,unknown,True,3,4.955827057601261
3,self-employed,single,secondary,False,526,False,False,cellular,4,1,87,2,other,True,0,6.259581464064923
1,management,married,tertiary,False,169,False,False,telephone,8,2,0,0,unknown,True,1,6.548219102762372
1,services,single,secondary,False,1347,False,False,telephone,12,1,193,11,success,True,4,6.714170529909472
2,blue-collar,married,primary,False,378,True,False,cellular,5,1,0,0,unknown,True,5,7.122866658599083
3,admin.,single,tertiary,False,2889,True,False,cellular,5,1,0,0,unknown,True,5,6.202535517187923
3,technician,married,secondary,False,57,False,False,unknown,5,1,0,0,unknown,True,0,6.679599185844383
4,management,married,tertiary,False,0,False,False,telephone,10,1,0,0,unknown,True,2,5.407171771460119
2,technician,married,tertiary,False,1293,False,False,cellular,6,2,0,0,unknown,True,6,4.941642422609304
1,technician,single,secondary,False,2085,False,False,cellular,2,2,0,0,unknown,True,4,6.2166061010848646
3,entrepreneur,single,secondary,False,315,False,False,unknown,2,1,0,0,unknown,True,6,5.602118820879701
2,blue-collar,married,secondary,False,1627,False,False,unknown,6,9,0,0,unknown,True,5,7.187657164114956
5,retired,married,secondary,False,1853,False,False,cellular,2,1,183,1,success,True,5,5.455321115357702
1,technician,single,secondary,False,1429,True,False,cellular,8,8,0,0,unknown,True,4,5.5909869805108565
5,management,married,tertiary,False,3951,False,False,cellular,1,1,91,1,success,True,6,4.897839799950911
0,self-employed,single,tertiary,False,780,False,False,cellular,3,3,0,0,unknown,True,5,5.605802066295998
